,comment,num_likes
3337,우리나라한테 도움을 줬던 협력자만 받자 또 어쭙잖은 난민 허용해서 시민들 도둑질 염려하게 만들지 말고 지금 한국에 있는 난민들 시골에 있던 경륜 차까지 훔쳐서 외국에 파는 마당에 또 난민 받기만 해,0
3338,북한으로 보내면 될 듯 한민족 한 뿌리라 메,0
3339,한국에 협력한 사람들은 한국에 데려오는 게 맞지 않냐 도움을 받았으면 언젠가 필요할 때 갚아야 한다 ,1
3340, bluewater 좌 솜대 깨문들도 있지만 대개 문맥 안 따지고 난민 반대 이러는 애들은 수꼴새끼들임,0
3341, 성 이름 좌파들이 반대하던데 ,0
3342, 다 받자는 거도 아니고 정부 검토도 한국 측 협력자들 얘기하는 건데 난독에 정신 나간 수꼴들 게 많음,0
3343,아프가니스탄 보면 우리 일제강점기 때 독립운동하셨던 분들이 얼마나 대단한 건지 깨닫게 됨,106
3344, Reze 뇌가 안드로메다로 탈주했나 ,0
3345, Reze 그리고 윤동주는 왜 얘기해 윤동주는 남자잖아 ,0
3346, Reze 프사가 딱 봐도 애니스러운 그림체인데 그럼 뭐라고 생각을 해야 돼 너만 아니라고 부정하고 빼액하면 아닌 게 되나 의심받고 싶지 않으면 의심 살 행동을 하지 마,0
3347, Reze 어떻게 2021년에 있는 대학 순위를 1921년에 대입을 할 생각을 하지 정말 가관이다 정말,0
3348, dot dot 그리고 계속 명문 이화학 당거리는 데 이화 훌리임 응 2021기준 입결순위서카포서서한중경외시건이동홍국숙숭세단이야 지금도 열 손가락 안에도 못 드는 대학이 그땐 정식 학교도 아녔는데 명문이겠냐 네 말마따나 여자는 교육도 제대로 못 받았다는데 그럼 대부분 똑똑한 애들은 다남 잔데 여자애들만 있는 학원 지금여대처럼 그들만의 리그네 그때 이화학당은 절대 명문이 아니었단다 ,0
3349,들어오면 한 2주는 아이고 감사합니다 감사합니다 하다가 적응 좀 된다 싶으면 길가는 한국 여자들 강간 때리고 이게 바로 이슬람이다 하겠지 이슬람의 율법대로 집행하겠다 여자와 아이만이라도 수용하자고 그 아이가 커서 수업시간에 이슬람에 대해 안 좋은 얘기하는 친구들 목 따서 참수 시키겠지 뭐 watch v DqZiHGt2Pgc ,0
3350,난민이라도 범죄 가벼운 거라도 한번 저지르면 어떤 상황에서도 본국으로 추방하는 게 좋다 ,12
3351,협력이 공짜로 봉사하는 게 아니라 돈 받고 하는 거 아님 돈 받고 하는 거면 생색낼 게 아니지,0
3352,한국을 도와줬다고 누가 아프가니스탄이 한국을 도왔다고 무슨 개소리 한국이 아프가니스탄을 도와줬지 아 말은 바로 해라 너희들 말고도 북한 탈북자 인도적 난민도 국내 5만 명이 넘는다 북한이 붕괴되면 탈북난민을 아프가니스탄이 받아줄 거냐 진작에 미국 주둔할 때 잘했어야지 들 ᆢ,1
3353,한국사업에 비밀요원이었나 협력 사업에 그들이 한 일이 무엇인지 한국이 그곳에서 정보 취득할 일이 있었나요 한국인 사업에 비밀리 해야 할 사업이 있었는지 그게 궁금합니다 미국이 저지른 일인데 왜 국제사회가 책임을 떠안아야 합니까 ,1
3354,누가 보면 무료봉사 한 줄 알겠네,1
3355,난민 받자고 하지 마라 쟤들 종교랑 국내 정서랑 너무 안 맞고 국민도 코로나로 힘든데 국민이 낸 세금으로 국민을 돕는 게 아닌 난민들 먹이고 재우는데 쓴다고 생각하면 너무 화난다,0
3356,절대 데려오지 마라 감사 안 해도 된다 ,8
3357,가족과 함께 오는 사람들은 도와도 혼자 살겠다고 도망 나온 사람들은 도울 필요 없다,0
3358, 성 이름 6 25 땐 남자 선호 사상이 깊은 시대상 봐야 하고 올라가서 가족 볼라는 희망이 있었는데 저들은 남은 가족 죽이고 다시 못 갈 거 알면서 혼자 도망 나온 거고 또 혼자 나온 사람들 속에 탈레반 섞여있을 수 있는데 무서움을 안고 저들을 데려와야 합니까,0
3359,그럼 6 25 때 처자식 내버려 두고 가장이랑 장남만 남쪽으로 도망쳐온 실향민들한테도 그 소리 할 거임,0
3360,한국 도왔다고 구해줘야 한다고 매 불쇼에서 그런 얘기 하던데 탈레반 입장에서는 미군 도와준 애들은 친일파와 다를 바 없는 거라고 그래서 숙청 당하는 거라고 남의 나라 내정에 우리가 간섭하는 게 진짜 옳은 일인가 고민해봐라 진보정권이 그렇게 노래를 부르는 친일파 청산 적폐 청산이 이뤄지지 않은 이유가 먼지 그리고 저 나라의 여성인권 운운할 거면 북한의 인권도 좀 챙기시지 ,0
3361, 성 이름 응 그래 언제나 너희들은 너희들 말 합리화만 할 줄 알더라 그래서 정신 승리라고 하는 거야 매 불쇼가 진보 쪽 방송이라 얘기한 거뿐이야 김어준이 받으면 안 된다고 하면 또 노선 갈아타겠지 ,0
3362, 조희선 정신승리는 네가 하는 거겠지 매 불쇼가 뭔지 관심 없고 네 독해력이 놀라울 따름임 탈레반한테 친일파와 가깝던 뭐가 가깝던 결국은 탈레반이 살해 표적으로 삼는 사람들인 건 팩트고 그럼 당연히 해당 전쟁에 파병으로 개입했던 나라는 최소한 자기 나라와 같이 일한 그 사람들은 살 수 있게 도와줘야 맞는 거임 설마 탈레반 보고 죽이라고 내버려 두게,0
3363, 성 이름 매 불쇼에서 한 얘기라고 정신승리하고 싶니,0
3364,탈레반에 감정이입을 하네 이제 친일파라기보단 북한 인민군이 남한 경찰가족 미군 통역 바라보는 시선이랑 비슷한 건데 대단하다 대한민국 보수 ,0
3365,우리나라는 북한 난민을 매년 받아오고 있고 북한 붕괴 시 감당해야 하는 잠재적 난민이 2500만인데 지금 아프간이든 어디든 난민을 받을 수 있는 입장은 아닌 듯 그리고 이건 개인적인 의견인데 무슬림 남자는 안 받았으면 함 애들과 여자는 몰라도 무슬림 남자는 유럽 사례만 봐도 꼭 문제가 됨 ,0
3366,도와달라는 게 한국으로 데려와서 같이 살게 해달라는 거냐 살기 좋은 곳인 유럽 북미 한국 일본한테만 징징거리제 즈그 나라 지킬 생각은 못 하고 다른 나라에 기생할 생각만 하네 저런 놈들 받아주면 끝도 없다 유럽 시리아 난민 받아준 거 봤지 ,0
3367,국민들이 그렇게 반대를 하면 안 해야지 만일한다면 촛불 함 들어야겠네,0
3368, U8WLdE1FGXk 대한민국 이슬람 사원,1
3369,말 똑바로 하세요 한국과의 협력 사업이라 아프간 인프라 깔아주러 간 곳에서 돈 받고 일한 것을 협력했다고 표현하나요 아님 한국 군인들 파견돼서 아프간인 대상 의료봉사하고 교육 시설 만들고 재건하는데 그것 좀 도와준 걸 협력이라고 하나 정확히 무슨 협력인가요 한국 정부와 기업에서 월급 받고 일한 게 언제부터 협력이었는지 매우 궁금합니다 정부 사업을 기업이 따내 일한 거를 정부를 위해서 일했다거나 협력했다고 하지 않는데 아프간은 뭐가 특별해서 협력 사업이 되는 거죠 한국 정부가 돈을 원조 식으로 일부 냈겠죠 이건 한국이 협력해준 거 아닌가 ,0
3370,고작 한국사업에 참여했다는 이유만으로 데려온다면 나도 오산기지에서 잠깐 근무했는데 미국 시민권 안주냐 ,1
3371,우리끼리 한다니 마느니 의미 있냐 미국이 하라면 그냥 하는 거지,0
3372,협력자 좋아하시네 그냥 외국계 기업에서 일한 거잖아 그리고 제발 온라인 선비 대한민국 기성세대 한남들 댓글 못쓰게 막아야 한다 길거리에서 담배 아무렇게나 피고 쓰레기 버리고 조금이라도 기분 상하면 쌍욕 하는 기성세대 한국 남자들 유튜브 댓글 보면 부처 저리 가라 이미,0
3373,우리에게 도움을 준 아프간인들에 대한 수용은 당연하다 그러나 난민에 대해서는 이야기가 다르다 ,0
3374,진짜 뻔뻔하네 왜 너희들은 스스로 싸워볼 생각은 안 하고 무조건 도와 달라고만 하냐 20년 동안 미국이 도와줄 동안은 뭘 했냐 20년이면 대한민국에선 나라가 변하고도 남을 시간이다 그리고 너희들은 그놈에 종교만 쳐믿고 앉아서 왜 자꾸 손만 벌리냐 진짜 짜증 확 나네 미얀마 국민들 좀 보고 배워라,0
3375,현지에서 한국을 도와준 아프간인들 구해줘야 하는 건 당연한 거 아닌가 아니면 앞으로 대한민국은 해외에서 도움받지 못할 거다 한국인들도 경계대상 되는 건 당연한 거고,1
3376, 비각 그치 일제강점기 때 외국으로 간 조선인들이나 월남한 실향민들이나 6 25 때 외국으로 망명한 한국인들도 다 후진시켰어야 됐는데 그치 그리고 한국 정도 되는 나라면 받아주는 게 맞음 뭔 개도국에 최빈국 시절도 아니고 선진국 분류된 지 몇 년이 지났는데 ,0
3377, 성 이름 그래서 지네 나라 도망치고 온 놈들을 받아주자고 미얀마랑 게 비교되네 그리고 난민 받아주지 않는 나라들이 몇 개국인데 걔들도 도움 못받으려낰,0
3378, 비각 돈 받고 안 받고는 전혀 요점이 아닌데 탈레반이 서방 협력자를 다 부역자로 바라보고 잡아죽이려는 현실 얘기하는 건데 의무교육 드라이브스루로 받았음 ,0
3379,돈을 받고 일한 거 아님 누가 보면 돈 안 받고 봉사한 줄 알겠네 해외에서도 장벽치는 마당에 우린 뭐 대단하다고 오지랖임 ,0
3380,난민들 전부 우리나라로 데려와라 전 세계에서 범죄 저지르기 제일 좋은 우리나라로 ,0
3381,이게 문화 차이인가 우리나라는 나라가 어려울 때 국민들이 나서서 싸웠는데 피난 가는 사람들 보면 대부분 성인 남성이다 데려올 생각 말고 가서 싸우라고 해라,0
3382,정말 생각 없이 사는 너 네 들 보다 제대로 생각 있는 난민들이 이 나라 발전에 도움이 될 것이다 이 나라가 마음에 들지 않으면 너 네 들 이 떠나 거라 절이 싫으면 중이 떠나는 것처럼 ,0
3383,한국 협력자 정도는 받아줄 수 있는 거 아니냐 외교 세계에서 버림받았다고 소문나면 누가 한국 도우려고 할까,2
3384, 진주 김 목숨 걸었다는 증거는 ,0
3385, bluewater 뭐래 저 사람들은 텔레 반한 테 목숨 걸고 한국 쪽에서 일한 건데 미친놈아,0
3386, 비각 돈 줬으니 리스크는 네가 알아서 감당해라는 포지션이면 누가 앞으로 한국을 돕겠냐,1
3387, 누가 들으면 돈 안 받고 봉사하는 줄 알겠네,0
3388,내가 맥도널드에서 일하면 미국 협력자야 ,0
3389,가게들이 매일 폐업하고 있는데,0
3390,참 이슬람이 너무 큰 걸림돌이다 잘못하면 프랑스 꼴 날 수도 있다 진짜 잘 생각해야 한다,0
3391,정말 유튜브 댓글들 보면 인간성 결여에 지난날 우리가 국제사회에 도움받은 것을 모르는 무지한 자들의 군상들을 보니 토가 나온다 종교가 문제가 아니라 그걸 받아들이는 인간이 문제이다 제발 기본적인 인간성은 가지기를 바라면 이기적이고 돈이면 다 된다는 생각에 사로잡혀있는 인간 들 아 그러니 너네 들 이 그 모양 그 꼴로 쪼들리면 사는 것이다 ,1
3392, 비각 경쟁 사회 모르는 거 아니 란다 아들 결혼하여 집을 전세 구해주는데 만만 치가 안 터라 그러나 자신이 노력하면 어느 정도의 위치에는 오를 수가 있는 사회인 것도 맞아 내 퇴직 직장이 한전이었다 나의 입사 경쟁률이 5 대 1이었지만 지금은 250 대 1 정도라고 하더군 그 정도로 경쟁 사회이고 직장을 구하기가 어려운 현실인 것은 알지만 그냥 주저 않아 있을 수는 없잖아 마음 아프게 했다면 사과하마 하지만 세계를 보는 눈이 편협하지 안 키를 바라며 결혼 전이라면 돈을 조금 모아 세계 여행을 다녀 오기를 추천한다 안목이 많이 넓어질 테니 특히 파키스탄 훈자를 추천한다 이슬람을 믿는다고 모두 배척해야 할 대상은 아니라는 것을 느낄 수가 있을 테니 ,0
3393, 성 이름 그게 현실인데 헬 조선인 것도 현실이고 아프간이 저딴 꼴 된 것도 꼴에 여러 나라한테 지원처 받아 갔는데도 아무 저항도 못하고 도망친 것도 현실이고 진짜 현실만을 말했을 뿐인데 뭐가 문젠데 왜 두 가지를 동시에 해보려니까 우리 일베한테는 좀 힘든가 ,0
3394, 비각 마지막 댓글은 맞는 말인데 이런 새끼가 아프간인데는 옥쇄를 각오하고 나라를 위해 싸워라 이러는 게 존나 코미디네 할 거면 하나만 해라 우리는 헬 조선 담론으로 가고 쟤들한텐 구국을 위해 옥쇄를 하라는 게 말이냐 ,0
3395, bluewater 무라노 어이가 없네 한글 모르니 한글 독해가 안돼 외국인이니 탈탈 털린 단다 너 주변에 분들에게 너 가 쓴 글이랑 내가 쓴 글이랑 보여주고 조언을 구해봐라 ,0
3396, 구운몽 너야 그 세 대면 대학만 가도 받아줬겠지 우리가 아무리 날고 기어도 현실은 그렇지가 않다고 틀 딱 알 폐배가 아니라 패배야 손도 굳어서 글씨도 제대로 못쓰냐 왜 우리가 결혼을 못 하고 취직난에 시달리고 고 독사하는지 생각이나 해봐 결국 너도 경제대국이니 떠들어대지만 자살률이 높은 것에 대해서도 별말 못하고 한다는 말이 이 나라 뜨라는 말이잖아 참 어른 입에서 나오기 좋은 말이다,0
3397,목숨 걸고 협력했다는 건 오버임 어차피 탈레반은 한국에 관심도 없을 테니 보복도 없을 텐데 그냥 한국 들어오고 싶어서 신변에 위협 생겼다고 구라고 핑 찍는 거지 솔직히 미국의 입김으로 데려오는 거잖아,1
